depth	cry_list	cry_num	node	init_structure
#11	BT_Cry43Cc1,BT_Cry43Ca1,BT_Cry43Cb1,BT_Cry43Aa1,BT_Cry43Ba1,NOV_Cry43Cb1_43.9_PEA91147.1,NOV_Cry56Aa2_56.0_AGV55019.1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry53Aa1_40.7_WP_103591149.1,NOV_Cry53Ab1_40.9_APA45008.1,NOV_Cry53Ab1_40.0_CAH33955.1,BT_Cry1Bi1,BT_Cry1Bj1,NOV_Cry1Ac23_90.7_CAQ03747.1,BT_Cry1Ai1,BT_Cry1Ah2,BT_Cry1Ac39,BT_Cry1Bd1,BT_Cry1Bh1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,NOV_Cry9Ga1_58.0_AJS57594.1,NOV_Cry9Ga1_57.2_PEU81077.1,BT_Cry68Aa1,NOV_Cry68Aa1_80.1_PEU91245.1,NOV_Cry68Aa1_74.8_WP_103592020.1,NOV_Cry24Aa1_60.8_BAD32657.1,BT_Cry20Ba2,BT_Cry20Aa1,NOV_Cry20Ba2_80.0_AGV55017.1,NOV_Cry25Aa1_97.8_OUB78400.1,NOV_Cry68Aa1_46.2_ARJ25655.1	35	335	289; 330
#11	BT_Cry2Ag1,NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15	15	336	BT_Cry2Ag1; 332
#12	BT_Cry2Ab12,BT_Cry2Ag1,NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15	16	337	BT_Cry2Ab12; 336
#12	NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1	24	338	333; NOV_Cry1Ga1_77.9_AX098669.1
#13	NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1	26	339	338; 12
#13	BT_Cry2Ab12,BT_Cry2Ag1,NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry18Aa1,BT_Cry18Ba1,BT_Cry18Ca1	19	340	337; 160
#14	BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1	40	341	322; 339
#14	NOV_Cry73Aa1_40.0_PQQ47537.1,BT_Cry2Ab12,BT_Cry2Ag1,NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry18Aa1,BT_Cry18Ba1,BT_Cry18Ca1	20	342	NOV_Cry73Aa1_40.0_PQQ47537.1; 340
#15	BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1	50	343	341; 272
#15	BT_Cry40Da1,NOV_Cry40Da1_66.9_PEU78339.1,NOV_Cry40Da1_81.5_AIN76756.1,NOV_Cry40Da1_77.3_ARJ25823.1,BT_Cry40Aa1,BT_Cry52Aa1,BT_Cry52Ca1,NOV_Cry40Da1_65.0_CAH33957.1,BT_Cry24Da1,BT_Cry44Aa1,BT_Cry52Ba1,BT_Cry40Ca1,NOV_Cry73Aa1_88.4_AQM56942.1,BT_Cry73Aa1,BT_Cry32Pa1,BT_Cry32Wa1,NOV_Cry32Ua1_65.2_AQM56939.1,BT_Cry32Ba1,BT_Cry32La1,BT_Cry32Ta1,BT_Cry32Va1,NOV_Cry32Va1_61.0_WP_134996253.1,BT_Cry32Qa1,BT_Cry32Ka1,BT_Cry32Ha1,BT_Cry32Hb1,BT_Cry32Ea1,BT_Cry32Ea2,BT_Cry32Ga1,NOV_Cry32Ea2_41.9_AQM56938.1,BT_Cry32Na1,BT_Cry41Ba1,BT_Cry32Fa1,BT_Cry32Da1,BT_Cry32Ua1,BT_Cry32Ia1,NOV_Cry32Ta1_48.0_AQX37180.1,NOV_Cry32Hb1_41.4_AQX37181.1,BT_Cry32Oa1,BT_Cry32Sa1,NOV_Cry32Ea2_45.2_WP_087949412.1,BT_Cry32Ja1,BT_Cry32Ra1,NOV_Cry32Ma1_57.7_AXY11484.1,NOV_Cry41Ba2_43.6_BAD35163.1,NOV_Cry41Ba2_42.3_BAD35166.1,NOV_Cry32Wa1_39.0_PEE63029.1,NOV_Cry41Ca1_39.9_WP_001075423.1,BT_Cry67Aa2,BT_Cry19Aa1,BT_Cry40Ba1,BT_Cry24Ca1,NOV_Cry24Aa1_98.3_WP_086403584.1,NOV_Cry41Ca1_50.4_AZJ24166.1,BT_Cry41Ba2,NOV_Cry41Ba2_47.9_BAD35157.1,BT_Cry32Ma1,BT_Cry32Mb1,BT_Cry32Aa1,BT_Cry32Cb1,BT_Cry32Ca1,BT_Cry62Aa1,NOV_Cry73Aa1_40.0_PQQ47537.1,BT_Cry2Ab12,BT_Cry2Ag1,NOV_Cry2Ab4_93.2_AIT70915.1,BT_Cry2Af1,BT_Cry2Aa13,BT_Cry2Ai1,BT_Cry2Al1,BT_Cry2Aa3,BT_Cry2Ak1,BT_Cry2Ah3,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ac10,BT_Cry2Ba2,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry18Aa1,BT_Cry18Ba1,BT_Cry18Ca1	82	344	334; 342
#16	BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1	56	345	251; 343
#17	BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1,BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1	76	346	345; 307
#18	BT_Cry7Ja1,BT_Cry8Ab1,BT_Cry8Ac1,BT_Cry8Qa1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1,BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1	80	347	210; 346
#19	BT_Cry7Ja1,BT_Cry8Ab1,BT_Cry8Ac1,BT_Cry8Qa1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1,BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1,BT_Cry7Fa1,BT_Cry7Ha1,NOV_Cry7Ca1_86.8_AGM39664.1,NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1	91	348	347; 314
#20	BT_Cry7Ja1,BT_Cry8Ab1,BT_Cry8Ac1,BT_Cry8Qa1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1,BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1,BT_Cry7Fa1,BT_Cry7Ha1,NOV_Cry7Ca1_86.8_AGM39664.1,NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1,BT_Cry26Aa1,BT_Cry7Ab1,BT_Cry7Ab5,BT_Cry7Aa1,BT_Cry7Ac1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry7Bb1,BT_Cry7Kb1,BT_Cry7Ka1,BT_Cry7Ia1,BT_Cry7Ba1,BT_Cry7Da1	103	349	348; 300
#21	NOV_Cry8Ca1_42.6_ABY46520.1,NOV_Cry8Ca1_41.2_AST51780.1,NOV_Cry8Db1_49.9_WP_103653049.1,NOV_Cry8Db1_51.1_PNK22955.1,BT_Cry8Db1,NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry7Ca1_99.7_ABR67863.2,BT_Cry7La1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Pa1,NOV_Cry7Ea2_99.9_AFI42038.1,BT_Cry7Ja1,BT_Cry8Ab1,BT_Cry8Ac1,BT_Cry8Qa1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Hb1,BT_Cry9Ca1,BT_Cry9Dc1,BT_Cry9Ba1,BT_Cry9Ec1,BT_Cry9Ed1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Db1,BT_Cry9Bb1,BT_Cry9Ee1,BT_Cry1Ba1,BT_Cry9Ea10,BT_Cry9Aa1,BT_Cry1Jb1,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Bb1,BT_Cry1Ja1,BT_Cry1Fb1,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Aa10,BT_Cry1Ag1,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1A-like,BT_Cry1Ab12,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ab2,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ad1,BT_Cry9Ga1,BT_Cry1Ga2,BT_Cry1Gb1,BT_Cry1Ia11,BT_Cry1Ic1,BT_Cry1Ia18,BT_Cry1Id1,BT_Cry1Ie4,BT_Cry1Ma1,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Nb1,BT_Cry1Na1,BT_Cry1Ca11,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1La1,BT_Cry9Fa1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bf1,BT_Cry1Cb1,BT_Cry1Eb1,BT_Cry3Bb1,BT_Cry3Ba1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,BT_Cry1Ig1,BT_Cry1Ka2,BT_Cry1Fa1,BT_Cry8Da1,NOV_Cry8Da1_43.7_ANC11094.1,BT_Cry8Ea2,BT_Cry8Aa1,BT_Cry8Ad1,BT_Cry8Ra1,NOV_Cry8Ab1_80.0_AMR06151.1,BT_Cry8Kb1,NOV_Cry3Aa12_81.9_AEZ53144.1,BT_Cry3Aa10,BT_Cry3Ca1,BT_Cry7Fa1,BT_Cry7Ha1,NOV_Cry7Ca1_86.8_AGM39664.1,NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry61Aa1,BT_Cry7Gd1,BT_Cry7Gb1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Gc1,BT_Cry7Ga2,BT_Cry47Aa1,BT_Cry26Aa1,BT_Cry7Ab1,BT_Cry7Ab5,BT_Cry7Aa1,BT_Cry7Ac1,NOV_Cry7Ba1_84.3_AFI42043.1,BT_Cry7Bb1,BT_Cry7Kb1,BT_Cry7Ka1,BT_Cry7Ia1,BT_Cry7Ba1,BT_Cry7Da1	114	350	271; 349
