depth	cry_list	cry_num	node	init_structure
#11	BT_Cry57Ab1,NOV_Cry57Ab1_90.3_ACN87261.1,NOV_Cry19Aa1_29.2_PEA88281.1,BT_Cry17Aa1,BT_Cry16Aa1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry4Ba1,BT_Cry4Ba3,NOV_Cry4Ba1_63.8_OUB35623.1,NOV_Cry4Ba1_63.7_AJW76684.1,NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1,NOV_Cry4Aa1_32.5_ADM64568.1,NOV_Cry4Ca2_51.6_AZJ24420.1	46	335	328; 105
#11	NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1	28	336	329; NOV_Cry1Ia24_22.2_CAP40039.1
#12	NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry7Fa1,BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1,BT_Cry8Qa1,BT_Cry8Fa2,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry9Bb1,BT_Cry9Ba1,BT_Cry9Ea10,BT_Cry9Ed1,BT_Cry9Ec1,BT_Cry9Ee1,BT_Cry9Fa1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Dc1,BT_Cry9Db1	46	337	72; 333
#12	BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1,BT_Cry1Gb1,BT_Cry1La1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1	29	338	331; 211
#12	NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1	35	339	297; 336
#12	NOV_Cry69Ab1_59.2_WP_103591619.1,NOV_Cry69Aa2_62.7_WP_103591151.1,NOV_Cry69Ab1_58.0_PEU83535.1,BT_Cry69Aa1,BT_Cry69Ab1,BT_Cry57Ab1,NOV_Cry57Ab1_90.3_ACN87261.1,NOV_Cry19Aa1_29.2_PEA88281.1,BT_Cry17Aa1,BT_Cry16Aa1,BT_Cry27Aa1,NOV_Cry27Aa1_80.8_AGV55018.1,NOV_Cry29Aa1_96.4_OUC03129.1,BT_Cry29Aa1,BT_Cry56Aa1,NOV_Cry56Aa4_77.6_ARJ25668.1,NOV_Cry56Aa4_79.3_WP_103592286.1,NOV_Cry56Aa4_56.4_PEU80288.1,NOV_Cry56Aa2_56.0_AGV55019.1,NOV_Cry4Ba1_31.6_AUM94650.1,BT_Cry4Ba1,BT_Cry4Ba3,NOV_Cry4Ba1_63.8_OUB35623.1,NOV_Cry4Ba1_63.7_AJW76684.1,NOV_Cry7Gb1_28.6_WP_103574454.1,BT_Cry30Aa1,BT_Cry30Ea1,BT_Cry30Fa1,BT_Cry30Ca1,NOV_Cry30Ca1_66.6_BAD00052.1,NOV_Cry30Ga2_64.5_ARJ25665.1,BT_Cry30Db1,BT_Cry30Da1,BT_Cry30Ga1,NOV_Cry10Aa1_94.4_ABW89736.1,NOV_Cry10Aa1_97.2_ABW89735.1,NOV_Cry10Aa1_97.0_ABW89733.1,NOV_Cry54Aa1_88.1_AFU17344.1,BT_Cry54Aa1,BT_Cry54Ba1,BT_Cry48Ab1,BT_Cry48Aa1,NOV_Cry48Aa1_36.6_CAH33948.1,NOV_Cry48Aa1_36.9_CAH33950.1,NOV_Cry4Cb3_34.4_PEA86378.1,BT_Cry4Ca1,BT_Cry28Aa2,NOV_Cry4Ca2_48.4_AZJ24771.1,BT_Cry4Aa1,NOV_Cry4Aa1_32.5_ADM64568.1,NOV_Cry4Ca2_51.6_AZJ24420.1	51	340	200; 335
#12	BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1,BT_Cry63Aa1	21	341	334; BT_Cry63Aa1
#13	BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1,BT_Cry1Gb1,BT_Cry1La1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,BT_Cry1Ja1,BT_Cry1Ca11,BT_Cry1Cb1	35	342	338; 238
#13	NOV_Cry8Aa1_47.1_EEM92570.1,NOV_Cry8Ja1_60.3_PEE68563.1,BT_Cry8Bc1,BT_Cry8Ba1,NOV_Cry8Ba1_88.6_AEP25412.1,BT_Cry8Pa1,BT_Cry8Ja1,BT_Cry8Ea2,BT_Cry47Aa1,NOV_Cry8Db1_51.1_PNK22955.1,NOV_Cry8Db1_49.9_WP_103653049.1,BT_Cry8Sa1,BT_Cry8Hb1,NOV_Cry8Ha1_89.8_ATY50148.1,NOV_Cry8Ha1_89.4_ABB29866.1,BT_Cry8Ha1,NOV_Cry7Fb2_99.7_AHB36886.1,BT_Cry7Fa1,BT_Cry8Aa1,NOV_Cry8Ab1_80.0_AMR06151.1,NOV_Cry8Ab1_80.3_AFP44678.1,BT_Cry8Ac1,BT_Cry8Ab1,BT_Cry8Ra1,BT_Cry8Ad1,BT_Cry8Db1,BT_Cry8Da1,BT_Cry1Ia18,BT_Cry1Ic1,BT_Cry1Ia11,NOV_Cry1Ie5_79.3_PQQ47595.1,BT_Cry1Ie4,BT_Cry1Ig1,BT_Cry1Id1,BT_Cry1Ma1,BT_Cry1Bi1,BT_Cry1Bg1,BT_Cry1Be1,BT_Cry1Bj1,BT_Cry1Bf1,BT_Cry1Ba1,BT_Cry1Bd1,BT_Cry1Bb1,BT_Cry1Bh1,BT_Cry1Ka2,BT_Cry9Ca1,BT_Cry8Ta1,BT_Cry8Qa1,BT_Cry8Fa2,NOV_Cry8Ma2_96.0_WP_103622989.1,NOV_Cry8Ma3_96.0_ATY50149.1,BT_Cry9Bb1,BT_Cry9Ba1,BT_Cry9Ea10,BT_Cry9Ed1,BT_Cry9Ec1,BT_Cry9Ee1,BT_Cry9Fa1,BT_Cry9Eb1,BT_Cry9Da1,BT_Cry9Dc1,BT_Cry9Db1	62	343	314; 337
#13	NOV_Cry11Aa1_99.2_AXJ97555.1,NOV_Cry11Aa1_95.8_ABW89741.1,BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1	39	344	131; 339
#13	NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1,BT_Cry63Aa1	22	345	NOV_Cry21Ba1_28.9_PEZ39117.1; 341
#14	BT_Cry1Na1,BT_Cry1Nb1,BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1,BT_Cry1Gb1,BT_Cry1La1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,BT_Cry1Ja1,BT_Cry1Ca11,BT_Cry1Cb1	37	346	5; 342
#14	NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1,BT_Cry63Aa1,NOV_Cry73Aa1_40.0_PQQ47537.1,BT_Cry31Ac1,BT_Cry31Ab1,BT_Cry31Aa6,BT_Cry31Ad1,BT_Cry70Aa1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,BT_Cry70Ba1	32	347	345; 281
#14	BT_Cry65Aa2,NOV_Cry11Aa1_99.2_AXJ97555.1,NOV_Cry11Aa1_95.8_ABW89741.1,BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1	40	348	BT_Cry65Aa2; 344
#15	BT_Cry1Na1,BT_Cry1Nb1,BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1,BT_Cry1Gb1,BT_Cry1La1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,BT_Cry1Ja1,BT_Cry1Ca11,BT_Cry1Cb1,BT_Cry53Aa1,BT_Cry53Ab1,BT_Cry43Ca1,BT_Cry43Cc1,BT_Cry43Aa1,BT_Cry43Ba1,BT_Cry43Cb1,BT_Cry71Aa1,NOV_Cry71Aa1_65.9_PEU78325.1,NOV_Cry43Cb1_43.9_PEA91147.1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1	49	349	346; 301
#15	BT_Cry65Aa2,NOV_Cry11Aa1_99.2_AXJ97555.1,NOV_Cry11Aa1_95.8_ABW89741.1,BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1,NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1,BT_Cry63Aa1,NOV_Cry73Aa1_40.0_PQQ47537.1,BT_Cry31Ac1,BT_Cry31Ab1,BT_Cry31Aa6,BT_Cry31Ad1,BT_Cry70Aa1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,BT_Cry70Ba1	72	350	348; 347
#16	BT_Cry1Na1,BT_Cry1Nb1,BT_Cry1Fb1,BT_Cry1Fa1,NOV_Cry1Da1_83.2_AIW52615.1,BT_Cry1Db1,BT_Cry1Da1,BT_Cry1Ad1,NOV_Cry1Ac23_90.7_CAQ03747.1,NOV_Cry1Ab32_92.7_AAK14337.1,BT_Cry1Ag1,BT_Cry1Aa10,BT_Cry1Ai1,BT_Cry1Eb1,BT_Cry1Ea10,NOV_Cry1Ea10_93.2_AAX86871.1,BT_Cry1A-like,NOV_Cry1Ab12_91.4_AAK14338.1,BT_Cry1Ab2,BT_Cry1Ab12,BT_Cry1Ac39,NOV_Cry1Ad2_87.7_AIW52617.1,BT_Cry1Ah2,NOV_Cry1Da1_84.8_ABK35074.1,BT_Cry1Ha1,NOV_Cry1Ha1_85.7_AIW52616.1,BT_Cry1Hb1,BT_Cry1Gb1,BT_Cry1La1,BT_Cry1Ga2,NOV_Cry1Ga1_77.9_AX098669.1,BT_Cry1Jb1,BT_Cry1Jd1,NOV_Cry1Jc1_99.1_AAS93799.1,BT_Cry1Ja1,BT_Cry1Ca11,BT_Cry1Cb1,BT_Cry53Aa1,BT_Cry53Ab1,BT_Cry43Ca1,BT_Cry43Cc1,BT_Cry43Aa1,BT_Cry43Ba1,BT_Cry43Cb1,BT_Cry71Aa1,NOV_Cry71Aa1_65.9_PEU78325.1,NOV_Cry43Cb1_43.9_PEA91147.1,NOV_Cry43Cb1_38.6_AGV55020.1,NOV_Cry53Ab1_39.4_AFM37573.1,BT_Cry7Gb1,BT_Cry7Gc1,NOV_Cry7Gb1_94.1_AGM39662.1,BT_Cry7Ga2,BT_Cry7Gd1,BT_Cry26Aa1,BT_Cry7Ja1,BT_Cry7Da1	57	351	349; 248
#16	NOV_Cry32Ua1_65.2_AQM56939.1,NOV_Cry65Aa2_55.6_PDY37670.1,BT_Cry65Aa2,NOV_Cry11Aa1_99.2_AXJ97555.1,NOV_Cry11Aa1_95.8_ABW89741.1,BT_Cry11Bb1,BT_Cry11Ba1,NOV_Cry1Ie2_23.3_ATF15267.1,BT_Cry12Aa1,BT_Cry5Da1,BT_Cry21Ga1,BT_Cry5Ea2,BT_Cry5Ab1,NOV_Cry21Aa2_44.6_AZR80772.1,NOV_Cry5Ba1_27.2_AZR80678.1,BT_Cry21Da1,BT_Cry5Ca1,NOV_Cry21Ca2_65.9_AZR80774.1,NOV_Cry21Ca2_64.6_AZR80780.1,BT_Cry21Ca1,BT_Cry58Aa1,NOV_Cry21Ca1_38.9_AEH76823.1,NOV_Cry58Aa1_27.6_AGS78122.1,NOV_Cry21Ca2_37.1_AOM14729.1,NOV_Cry58Aa1_29.0_AGS78123.2,NOV_Cry21Fa1_31.0_OTW70091.1,NOV_Cry21Fa1_47.3_OTY57628.1,BT_Cry5Ba1,BT_Cry21Aa1,BT_Cry21Ba1,BT_Cry21Fa1,NOV_Cry14Ab1_42.4_PGW46196.1,NOV_Cry14Aa1_44.0_PGW42274.1,NOV_Cry13Aa1_50.1_ANS46780.1,NOV_Cry14Ab1_85.6_AXE15628.1,BT_Cry14Ab1,BT_Cry14Aa1,NOV_Cry14Aa1_41.1_PGW46198.1,BT_Cry13Aa1,BT_Cry21Ha1,NOV_Cry5Ba1_48.7_TEA80813.1,NOV_Cry1Ia24_22.2_CAP40039.1,NOV_Cry21Ba1_28.9_PEZ39117.1,BT_Cry18Ca1,BT_Cry18Ba1,BT_Cry18Aa1,NOV_Cry2Ba1_29.9_AEX63666.1,NOV_Cry2Ak1_76.8_AX513524.1,BT_Cry2Ba2,BT_Cry2Af1,BT_Cry2Ak1,BT_Cry2Aa3,BT_Cry2Al1,NOV_Cry2Ab4_93.2_AIT70915.1,NOV_Cry2Ah2_92.7_AX098631.1,BT_Cry2Ad5,BT_Cry2Ab15,BT_Cry2Aa13,BT_Cry2Ab12,BT_Cry2Ag1,BT_Cry2Ah3,BT_Cry2Ac10,BT_Cry2Ai1,BT_Cry63Aa1,NOV_Cry73Aa1_40.0_PQQ47537.1,BT_Cry31Ac1,BT_Cry31Ab1,BT_Cry31Aa6,BT_Cry31Ad1,BT_Cry70Aa1,NOV_Cry70Aa1_77.7_WP_098222608.1,BT_Cry70Bb1,NOV_Cry70Bb1_67.1_OUB77817.1,BT_Cry70Ba1	74	352	112; 350
